doi,url,title,abstract,published
,http://arxiv.org/pdf/2312.13264v1.pdf,"dIR -- Discrete Information Retrieval: Conversational Search over
  Unstructured (and Structured) Data with Large Language Models","Data is stored in both structured and unstructured form. Querying both, to
power natural language conversations, is a challenge. This paper introduces
dIR, Discrete Information Retrieval, providing a unified interface to query
both free text and structured knowledge. Specifically, a Large Language Model
(LLM) transforms text into expressive representation. After the text is
extracted into columnar form, it can then be queried via a text-to-SQL Semantic
Parser, with an LLM converting natural language into SQL. Where desired, such
conversation may be effected by a multi-step reasoning conversational agent. We
validate our approach via a proprietary question/answer data set, concluding
that dIR makes a whole new class of queries on free text possible when compared
to traditionally fine-tuned dense-embedding-model-based Information Retrieval
(IR) and SQL-based Knowledge Bases (KB). For sufficiently complex queries, dIR
can succeed where no other method stands a chance.",2023-12-20T18:41:44Z
,http://arxiv.org/pdf/2306.11981v1.pdf,"A Chain of AI-based Solutions for Resolving FQNs and Fixing Syntax
  Errors in Partial Code","API documentation, technical blogs and programming Q&A sites contain numerous
partial code that can be reused in programming tasks, but often these code are
uncompilable due to unresolved names and syntax errors. To facilitate partial
code reuse, we propose the Partial Code Reuse Chain (PCR-Chain) for resolving
fully-qualified names (FQNs) and fixing last-mile syntax errors in partial code
based on a giant large language model (LLM) like ChatGPT. Methodologically,
PCR-Chain is backed up by the underlying global-level prompt architecture
(which combines three design ideas: hierarchical task breakdown, prompt
composition, and a mix of prompt-based AI and non-AI units) and the local-level
prompt design. Technically, we propose PCR-Chain, which employs in-context
learning rather than symbolic, costly training methods. Experimental results
demonstrate that in dynamically-typed languages (Python), PCR-Chain outperforms
current state-of-the-art (SOTA) 5% accuracy like RING. For statically-type
languages (Java), our approach achieves high accuracy of 80.5% in resolving
both non-FQNs and last-mile syntax errors, surpassing SOTA methods (RING) that
can only address last-mile syntax errors. The correct execution of the unit,
module, and PCR-Chain demonstrates the effectiveness of the prompt design,
composition, and architecture and opens up possibilities for building software
engineering tools based on LLMs, replacing traditional program analysis
methods.",2023-06-21T02:13:32Z
,http://arxiv.org/pdf/2405.11361v1.pdf,"An Opportunistically Parallel Lambda Calculus for Performant Composition
  of Large Language Models","Large language models (LLMs) have shown impressive results at a wide-range of
tasks. However, they have limitations, such as hallucinating facts and
struggling with arithmetic. Recent work has addressed these issues with
sophisticated decoding techniques. However, performant decoding, particularly
for sophisticated techniques, relies crucially on parallelization and batching,
which are difficult for developers.
  We make two observations: 1) existing approaches are high-level
domain-specific languages for gluing expensive black-box calls, but are not
general or compositional; 2) LLM programs are essentially pure (all effects
commute). Guided by these observations, we develop a novel, general-purpose
lambda calculus for automatically parallelizing a wide-range of LLM
interactions, without user intervention. The key difference versus standard
lambda calculus is a novel ""opportunistic"" evaluation strategy, which steps
independent parts of a program in parallel, dispatching black-box external
calls as eagerly as possible, even while data-independent parts of the program
are waiting for their own external calls to return. To maintain the simplicity
of the language and to ensure uniformity of opportunistic evaluation,
control-flow and looping constructs are implemented in-language, via Church
encodings.
  We implement this approach in a framework called EPIC, embedded in--and
interoperating closely with--Python. We demonstrate its versatility and
performance with three case studies drawn from the machine learning literature:
Tree-of-Thoughts (LLMs embedded in classic search procedures), nested tool use,
and constrained decoding. Our experiments show that opportunistic evaluation
offers a $1.5\times$ to $4.8\times$ speedup over sequential evaluation, while
still allowing practitioners to write straightforward and composable programs,
without any manual parallelism or batching.",2024-05-18T18:13:31Z
,http://arxiv.org/pdf/2405.00218v2.pdf,Constrained Decoding for Secure Code Generation,"Code Large Language Models (Code LLMs) have been increasingly used by
developers to boost productivity, but they often generate vulnerable code.
Thus, there is an urgent need to ensure that code generated by Code LLMs is
correct and secure. Previous research has primarily focused on generating
secure code, overlooking the fact that secure code also needs to be correct.
This oversight can lead to a false sense of security. Currently, the community
lacks a method to measure actual progress in this area, and we need solutions
that address both security and correctness of code generation.
  This paper introduces a new benchmark, CodeGuard+, along with two new
metrics, to measure Code LLMs' ability to generate both secure and correct
code. Using our new evaluation methods, we show that the state-of-the-art
defense technique, prefix tuning, may not be as strong as previously believed,
since it generates secure code but sacrifices functional correctness. We also
demonstrate that different decoding methods significantly affect the security
of Code LLMs.
  Furthermore, we explore a new defense direction: constrained decoding for
secure code generation. We propose new constrained decoding techniques to
generate secure code. Our results reveal that constrained decoding is more
effective than prefix tuning to improve the security of Code LLMs, without
requiring a specialized training dataset. Moreover, our evaluations over eight
state-of-the-art Code LLMs show that constrained decoding has strong
performance to improve the security of Code LLMs, and our technique outperforms
GPT-4.",2024-04-30T21:52:19Z
,http://arxiv.org/pdf/2211.01910v2.pdf,Large Language Models Are Human-Level Prompt Engineers,"By conditioning on natural language instructions, large language models
(LLMs) have displayed impressive capabilities as general-purpose computers.
However, task performance depends significantly on the quality of the prompt
used to steer the model, and most effective prompts have been handcrafted by
humans. Inspired by classical program synthesis and the human approach to
prompt engineering, we propose Automatic Prompt Engineer (APE) for automatic
instruction generation and selection. In our method, we treat the instruction
as the ""program,"" optimized by searching over a pool of instruction candidates
proposed by an LLM in order to maximize a chosen score function. To evaluate
the quality of the selected instruction, we evaluate the zero-shot performance
of another LLM following the selected instruction. Experiments on 24 NLP tasks
show that our automatically generated instructions outperform the prior LLM
baseline by a large margin and achieve better or comparable performance to the
instructions generated by human annotators on 19/24 tasks. We conduct extensive
qualitative and quantitative analyses to explore the performance of APE. We
show that APE-engineered prompts can be applied to steer models toward
truthfulness and/or informativeness, as well as to improve few-shot learning
performance by simply prepending them to standard in-context learning prompts.
Please check out our webpage at
https://sites.google.com/view/automatic-prompt-engineer.",2022-11-03T15:43:03Z
,http://arxiv.org/pdf/2310.15780v1.pdf,"Make LLM a Testing Expert: Bringing Human-like Interaction to Mobile GUI
  Testing via Functionality-aware Decisions","Automated Graphical User Interface (GUI) testing plays a crucial role in
ensuring app quality, especially as mobile applications have become an integral
part of our daily lives. Despite the growing popularity of learning-based
techniques in automated GUI testing due to their ability to generate human-like
interactions, they still suffer from several limitations, such as low testing
coverage, inadequate generalization capabilities, and heavy reliance on
training data. Inspired by the success of Large Language Models (LLMs) like
ChatGPT in natural language understanding and question answering, we formulate
the mobile GUI testing problem as a Q&A task. We propose GPTDroid, asking LLM
to chat with the mobile apps by passing the GUI page information to LLM to
elicit testing scripts, and executing them to keep passing the app feedback to
LLM, iterating the whole process. Within this framework, we have also
introduced a functionality-aware memory prompting mechanism that equips the LLM
with the ability to retain testing knowledge of the whole process and conduct
long-term, functionality-based reasoning to guide exploration. We evaluate it
on 93 apps from Google Play and demonstrate that it outperforms the best
baseline by 32% in activity coverage, and detects 31% more bugs at a faster
rate. Moreover, GPTDroid identify 53 new bugs on Google Play, of which 35 have
been confirmed and fixed.",2023-10-24T12:30:26Z
,http://arxiv.org/pdf/2403.04790v1.pdf,Online Training of Large Language Models: Learn while chatting,"Large Language Models(LLMs) have dramatically revolutionized the field of
Natural Language Processing(NLP), offering remarkable capabilities that have
garnered widespread usage. However, existing interaction paradigms between LLMs
and users are constrained by either inflexibility, limitations in
customization, or a lack of persistent learning. This inflexibility is
particularly evident as users, especially those without programming skills,
have restricted avenues to enhance or personalize the model. Existing
frameworks further complicate the model training and deployment process due to
their computational inefficiencies and lack of user-friendly interfaces. To
overcome these challenges, this paper introduces a novel interaction
paradigm-'Online Training using External Interactions'-that merges the benefits
of persistent, real-time model updates with the flexibility for individual
customization through external interactions such as AI agents or online/offline
knowledge bases.",2024-03-04T10:00:55Z
,http://arxiv.org/pdf/2308.06261v1.pdf,"Enhancing Network Management Using Code Generated by Large Language
  Models","Analyzing network topologies and communication graphs plays a crucial role in
contemporary network management. However, the absence of a cohesive approach
leads to a challenging learning curve, heightened errors, and inefficiencies.
In this paper, we introduce a novel approach to facilitate a
natural-language-based network management experience, utilizing large language
models (LLMs) to generate task-specific code from natural language queries.
This method tackles the challenges of explainability, scalability, and privacy
by allowing network operators to inspect the generated code, eliminating the
need to share network data with LLMs, and concentrating on application-specific
requests combined with general program synthesis techniques. We design and
evaluate a prototype system using benchmark applications, showcasing high
accuracy, cost-effectiveness, and the potential for further enhancements using
complementary program synthesis techniques.",2023-08-11T17:49:15Z
10.1145/3545945.3569770,http://arxiv.org/pdf/2210.11630v1.pdf,Using Large Language Models to Enhance Programming Error Messages,"A key part of learning to program is learning to understand programming error
messages. They can be hard to interpret and identifying the cause of errors can
be time-consuming. One factor in this challenge is that the messages are
typically intended for an audience that already knows how to program, or even
for programming environments that then use the information to highlight areas
in code. Researchers have been working on making these errors more novice
friendly since the 1960s, however progress has been slow. The present work
contributes to this stream of research by using large language models to
enhance programming error messages with explanations of the errors and
suggestions on how to fix the error. Large language models can be used to
create useful and novice-friendly enhancements to programming error messages
that sometimes surpass the original programming error messages in
interpretability and actionability. These results provide further evidence of
the benefits of large language models for computing educators, highlighting
their use in areas known to be challenging for students. We further discuss the
benefits and downsides of large language models and highlight future streams of
research for enhancing programming error messages.",2022-10-20T23:17:26Z
,http://arxiv.org/pdf/2404.12833v1.pdf,How Far Can We Go with Practical Function-Level Program Repair?,"Recently, multiple Automated Program Repair (APR) techniques based on Large
Language Models (LLMs) have been proposed to enhance the repair performance.
While these techniques mainly focus on the single-line or hunk-level repair,
they face significant challenges in real-world application due to the limited
repair task scope and costly statement-level fault localization. However, the
more practical function-level APR, which broadens the scope of APR task to fix
entire buggy functions and requires only cost-efficient function-level fault
localization, remains underexplored. In this paper, we conduct the first
comprehensive study of LLM-based function-level APR including investigating the
effect of the few-shot learning mechanism and the auxiliary repair-relevant
information. Specifically, we adopt six widely-studied LLMs and construct a
benchmark in both the Defects4J 1.2 and 2.0 datasets. Our study demonstrates
that LLMs with zero-shot learning are already powerful function-level APR
techniques, while applying the few-shot learning mechanism leads to disparate
repair performance. Moreover, we find that directly applying the auxiliary
repair-relevant information to LLMs significantly increases function-level
repair performance. Inspired by our findings, we propose an LLM-based
function-level APR technique, namely SRepair, which adopts a dual-LLM framework
to leverage the power of the auxiliary repair-relevant information for
advancing the repair performance. The evaluation results demonstrate that
SRepair can correctly fix 300 single-function bugs in the Defects4J dataset,
largely surpassing all previous APR techniques by at least 85%, without the
need for the costly statement-level fault location information. Furthermore,
SRepair successfully fixes 32 multi-function bugs in the Defects4J dataset,
which is the first time achieved by any APR technique ever to our best
knowledge.",2024-04-19T12:14:09Z
,http://arxiv.org/pdf/2403.15274v2.pdf,Bioinformatics and Biomedical Informatics with ChatGPT: Year One Review,"The year 2023 marked a significant surge in the exploration of applying large
language model (LLM) chatbots, notably ChatGPT, across various disciplines. We
surveyed the applications of ChatGPT in bioinformatics and biomedical
informatics throughout the year, covering omics, genetics, biomedical text
mining, drug discovery, biomedical image understanding, bioinformatics
programming, and bioinformatics education. Our survey delineates the current
strengths and limitations of this chatbot in bioinformatics and offers insights
into potential avenues for future developments.",2024-03-22T15:16:23Z
,http://arxiv.org/pdf/2405.04760v2.pdf,Large Language Models for Cyber Security: A Systematic Literature Review,"The rapid advancement of Large Language Models (LLMs) has opened up new
opportunities for leveraging artificial intelligence in various domains,
including cybersecurity. As the volume and sophistication of cyber threats
continue to grow, there is an increasing need for intelligent systems that can
automatically detect vulnerabilities, analyze malware, and respond to attacks.
In this survey, we conduct a comprehensive review of the literature on the
application of LLMs in cybersecurity (LLM4Security). By comprehensively
collecting over 30K relevant papers and systematically analyzing 127 papers
from top security and software engineering venues, we aim to provide a holistic
view of how LLMs are being used to solve diverse problems across the
cybersecurity domain. Through our analysis, we identify several key findings.
First, we observe that LLMs are being applied to a wide range of cybersecurity
tasks, including vulnerability detection, malware analysis, network intrusion
detection, and phishing detection. Second, we find that the datasets used for
training and evaluating LLMs in these tasks are often limited in size and
diversity, highlighting the need for more comprehensive and representative
datasets. Third, we identify several promising techniques for adapting LLMs to
specific cybersecurity domains, such as fine-tuning, transfer learning, and
domain-specific pre-training. Finally, we discuss the main challenges and
opportunities for future research in LLM4Security, including the need for more
interpretable and explainable models, the importance of addressing data privacy
and security concerns, and the potential for leveraging LLMs for proactive
defense and threat hunting. Overall, our survey provides a comprehensive
overview of the current state-of-the-art in LLM4Security and identifies several
promising directions for future research.",2024-05-08T02:09:17Z
,http://arxiv.org/pdf/2402.10754v1.pdf,When Dataflow Analysis Meets Large Language Models,"Dataflow analysis is a powerful code analysis technique that reasons
dependencies between program values, offering support for code optimization,
program comprehension, and bug detection. Existing approaches require the
successful compilation of the subject program and customizations for downstream
applications. This paper introduces LLMDFA, an LLM-powered dataflow analysis
framework that analyzes arbitrary code snippets without requiring a compilation
infrastructure and automatically synthesizes downstream applications. Inspired
by summary-based dataflow analysis, LLMDFA decomposes the problem into three
sub-problems, which are effectively resolved by several essential strategies,
including few-shot chain-of-thought prompting and tool synthesis. Our
evaluation has shown that the design can mitigate the hallucination and improve
the reasoning ability, obtaining high precision and recall in detecting
dataflow-related bugs upon benchmark programs, outperforming state-of-the-art
(classic) tools, including a very recent industrial analyzer.",2024-02-16T15:21:35Z
,http://arxiv.org/pdf/2309.00363v1.pdf,"FederatedScope-LLM: A Comprehensive Package for Fine-tuning Large
  Language Models in Federated Learning","LLMs have demonstrated great capabilities in various NLP tasks. Different
entities can further improve the performance of those LLMs on their specific
downstream tasks by fine-tuning LLMs. When several entities have similar
interested tasks, but their data cannot be shared because of privacy concerns
regulations, federated learning (FL) is a mainstream solution to leverage the
data of different entities. However, fine-tuning LLMs in federated learning
settings still lacks adequate support from existing FL frameworks because it
has to deal with optimizing the consumption of significant communication and
computational resources, data preparation for different tasks, and distinct
information protection demands. This paper first discusses these challenges of
federated fine-tuning LLMs, and introduces our package FS-LLM as a main
contribution, which consists of the following components: (1) we build an
end-to-end benchmarking pipeline, automizing the processes of dataset
preprocessing, federated fine-tuning execution, and performance evaluation on
federated LLM fine-tuning; (2) we provide comprehensive federated
parameter-efficient fine-tuning algorithm implementations and versatile
programming interfaces for future extension in FL scenarios with low
communication and computation costs, even without accessing the full model; (3)
we adopt several accelerating and resource-efficient operators for fine-tuning
LLMs with limited resources and the flexible pluggable sub-routines for
interdisciplinary study. We conduct extensive experiments to validate the
effectiveness of FS-LLM and benchmark advanced LLMs with state-of-the-art
parameter-efficient fine-tuning algorithms in FL settings, which also yields
valuable insights into federated fine-tuning LLMs for the research community.
To facilitate further research and adoption, we release FS-LLM at
https://github.com/alibaba/FederatedScope/tree/llm.",2023-09-01T09:40:36Z
,http://arxiv.org/pdf/2303.04142v1.pdf,From Copilot to Pilot: Towards AI Supported Software Development,"AI-supported programming has arrived, as shown by the introduction and
successes of large language models for code, such as Copilot/Codex
(Github/OpenAI) and AlphaCode (DeepMind). Above human average performance on
programming challenges is now possible. However, software engineering is much
more than solving programming contests. Moving beyond code completion to
AI-supported software engineering will require an AI system that can, among
other things, understand how to avoid code smells, to follow language idioms,
and eventually (maybe!) propose rational software designs. In this study, we
explore the current limitations of AI-supported code completion tools like
Copilot and offer a simple taxonomy for understanding the classification of
AI-supported code completion tools in this space. We first perform an
exploratory study on Copilot's code suggestions for language idioms and code
smells. Copilot does not follow language idioms and avoid code smells in most
of our test scenarios. We then conduct additional investigation to determine
the current boundaries of AI-supported code completion tools like Copilot by
introducing a taxonomy of software abstraction hierarchies where 'basic
programming functionality' such as code compilation and syntax checking is at
the least abstract level, software architecture analysis and design are at the
most abstract level. We conclude by providing a discussion on challenges for
future development of AI-supported code completion tools to reach the design
level of abstraction in our taxonomy.",2023-03-07T18:56:52Z
10.1145/3650212.3652126,http://arxiv.org/pdf/2312.13064v3.pdf,LPR: Large Language Models-Aided Program Reduction,"Program reduction is a prevalent technique to facilitate compilers' debugging
by automatically minimizing bug-triggering programs. Existing program reduction
techniques are either generic across languages (e.g., Perses and Vulcan) or
specifically customized for one certain language by employing language-specific
features, like C-Reduce. However, striking the balance between generality
across multiple programming languages and specificity to individual languages
in program reduction is yet to be explored. This paper proposes LPR, the first
technique utilizing LLMs to perform language-specific program reduction for
multiple languages. The core insight is to utilize both the language-generic
syntax level program reduction (e.g., Perses) and the language-specific
semantic level program transformations learned by LLMs. Alternately,
language-generic program reducers efficiently reduce programs into
1-tree-minimality, which is small enough to be manageable for LLMs; LLMs
effectively transform programs via the learned semantics to expose new
reduction opportunities for the language-generic program reducers to further
reduce the programs. Our extensive evaluation on 50 benchmarks across three
languages (C, Rust, and JavaScript) has highlighted LPR's practicality and
superiority over Vulcan, the state-of-the-art language-generic program reducer.
For effectiveness, LPR surpasses Vulcan by producing 24.93%, 4.47%, and 11.71%
smaller programs on benchmarks in C, Rust and JavaScript. Moreover, LPR and
Vulcan have demonstrated their potential to complement each other. By using
Vulcan on LPR's output for C programs, we achieve program sizes comparable to
those reduced by C-Reduce. For efficiency, LPR takes 10.77%, 34.88%, 36.96%
less time than Vulcan to finish all benchmarks in C, Rust and JavaScript,
separately.",2023-12-20T14:43:36Z
,http://arxiv.org/pdf/2406.11346v1.pdf,WaDec: Decompile WebAssembly Using Large Language Model,"WebAssembly (abbreviated Wasm) has emerged as a cornerstone of web
development, offering a compact binary format that allows high-performance
applications to run at near-native speeds in web browsers. Despite its
advantages, Wasm's binary nature presents significant challenges for developers
and researchers, particularly regarding readability when debugging or analyzing
web applications. Therefore, effective decompilation becomes crucial.
Unfortunately, traditional decompilers often struggle with producing readable
outputs. While some large language model (LLM)-based decompilers have shown
good compatibility with general binary files, they still face specific
challenges when dealing with Wasm.
  In this paper, we introduce a novel approach, WaDec, which is the first use
of a fine-tuned LLM to interpret and decompile Wasm binary code into a
higher-level, more comprehensible source code representation. The LLM was
meticulously fine-tuned using a specialized dataset of wat-c code snippets,
employing self-supervised learning techniques. This enables WaDec to
effectively decompile not only complete wat functions but also finer-grained
wat code snippets. Our experiments demonstrate that WaDec markedly outperforms
current state-of-the-art tools, offering substantial improvements across
several metrics. It achieves a code inflation rate of only 3.34%, a dramatic
97% reduction compared to the state-of-the-art's 116.94%. Unlike baselines'
output that cannot be directly compiled or executed, WaDec maintains a
recompilability rate of 52.11%, a re-execution rate of 43.55%, and an output
consistency of 27.15%. Additionally, it significantly exceeds state-of-the-art
performance in AST edit distance by 185%, cyclomatic complexity by 8%, and
cosine similarity by 41%, achieving an average code similarity above 50%.",2024-06-17T09:08:30Z
,http://arxiv.org/pdf/2401.16467v2.pdf,ReGAL: Refactoring Programs to Discover Generalizable Abstractions,"While large language models (LLMs) are increasingly being used for program
synthesis, they lack the global view needed to develop useful abstractions;
they generally predict programs one at a time, often repeating the same
functionality. Generating redundant code from scratch is both inefficient and
error-prone. To address this, we propose Refactoring for Generalizable
Abstraction Learning (ReGAL), a gradient-free method for learning a library of
reusable functions via code refactorization, i.e., restructuring code without
changing its execution output. ReGAL learns from a small set of existing
programs, iteratively verifying and refining its abstractions via execution. We
find that the shared function libraries discovered by ReGAL make programs
easier to predict across diverse domains. On five datasets -- LOGO graphics
generation, Date reasoning, TextCraft (a Minecraft-based text-game) MATH, and
TabMWP -- both open-source and proprietary LLMs improve in accuracy when
predicting programs with ReGAL functions. For CodeLlama-13B, ReGAL results in
absolute accuracy increases of 11.5% on LOGO, 26.1% on date understanding, and
8.1% on TextCraft, outperforming GPT-3.5 in two of three domains. Our analysis
reveals ReGAL's abstractions encapsulate frequently-used subroutines as well as
environment dynamics.",2024-01-29T18:45:30Z
,http://arxiv.org/pdf/2312.06571v1.pdf,"From Text to Motion: Grounding GPT-4 in a Humanoid Robot ""Alter3""","We report the development of Alter3, a humanoid robot capable of generating
spontaneous motion using a Large Language Model (LLM), specifically GPT-4. This
achievement was realized by integrating GPT-4 into our proprietary android,
Alter3, thereby effectively grounding the LLM with Alter's bodily movement.
Typically, low-level robot control is hardware-dependent and falls outside the
scope of LLM corpora, presenting challenges for direct LLM-based robot control.
However, in the case of humanoid robots like Alter3, direct control is feasible
by mapping the linguistic expressions of human actions onto the robot's body
through program code. Remarkably, this approach enables Alter3 to adopt various
poses, such as a 'selfie' stance or 'pretending to be a ghost,' and generate
sequences of actions over time without explicit programming for each body part.
This demonstrates the robot's zero-shot learning capabilities. Additionally,
verbal feedback can adjust poses, obviating the need for fine-tuning. A video
of Alter3's generated motions is available at
https://tnoinkwms.github.io/ALTER-LLM/",2023-12-11T17:57:11Z
,http://arxiv.org/pdf/2305.01157v3.pdf,"Complex Logical Reasoning over Knowledge Graphs using Large Language
  Models","Reasoning over knowledge graphs (KGs) is a challenging task that requires a
deep understanding of the complex relationships between entities and the
underlying logic of their relations. Current approaches rely on learning
geometries to embed entities in vector space for logical query operations, but
they suffer from subpar performance on complex queries and dataset-specific
representations. In this paper, we propose a novel decoupled approach,
Language-guided Abstract Reasoning over Knowledge graphs (LARK), that
formulates complex KG reasoning as a combination of contextual KG search and
logical query reasoning, to leverage the strengths of graph extraction
algorithms and large language models (LLM), respectively. Our experiments
demonstrate that the proposed approach outperforms state-of-the-art KG
reasoning methods on standard benchmark datasets across several logical query
constructs, with significant performance gain for queries of higher complexity.
Furthermore, we show that the performance of our approach improves
proportionally to the increase in size of the underlying LLM, enabling the
integration of the latest advancements in LLMs for logical reasoning over KGs.
Our work presents a new direction for addressing the challenges of complex KG
reasoning and paves the way for future research in this area.",2023-05-02T02:21:49Z
,http://arxiv.org/pdf/2404.04108v1.pdf,"Large language models as oracles for instantiating ontologies with
  domain-specific knowledge","Background. Endowing intelligent systems with semantic data commonly requires
designing and instantiating ontologies with domain-specific knowledge.
Especially in the early phases, those activities are typically performed
manually by human experts possibly leveraging on their own experience. The
resulting process is therefore time-consuming, error-prone, and often biased by
the personal background of the ontology designer. Objective. To mitigate that
issue, we propose a novel domain-independent approach to automatically
instantiate ontologies with domain-specific knowledge, by leveraging on large
language models (LLMs) as oracles. Method. Starting from (i) an initial schema
composed by inter-related classes andproperties and (ii) a set of query
templates, our method queries the LLM multiple times, and generates instances
for both classes and properties from its replies. Thus, the ontology is
automatically filled with domain-specific knowledge, compliant to the initial
schema. As a result, the ontology is quickly and automatically enriched with
manifold instances, which experts may consider to keep, adjust, discard, or
complement according to their own needs and expertise. Contribution. We
formalise our method in general way and instantiate it over various LLMs, as
well as on a concrete case study. We report experiments rooted in the
nutritional domain where an ontology of food meals and their ingredients is
semi-automatically instantiated from scratch, starting from a categorisation of
meals and their relationships. There, we analyse the quality of the generated
ontologies and compare ontologies attained by exploiting different LLMs.
Finally, we provide a SWOT analysis of the proposed method.",2024-04-05T14:04:07Z
,http://arxiv.org/pdf/2401.14936v1.pdf,Reassessing Java Code Readability Models with a Human-Centered Approach,"To ensure that Large Language Models (LLMs) effectively support user
productivity, they need to be adjusted. Existing Code Readability (CR) models
can guide this alignment. However, there are concerns about their relevance in
modern software engineering since they often miss the developers' notion of
readability and rely on outdated code. This research assesses existing Java CR
models for LLM adjustments, measuring the correlation between their and
developers' evaluations of AI-generated Java code. Using the Repertory Grid
Technique with 15 developers, we identified 12 key code aspects influencing CR
that were consequently assessed by 390 programmers when labeling 120
AI-generated snippets. Our findings indicate that when AI generates concise and
executable code, it is often considered readable by CR models and developers.
However, a limited correlation between these evaluations underscores the
importance of future research on learning objectives for adjusting LLMs and on
the aspects influencing CR evaluations included in predictive models.",2024-01-26T15:18:22Z
,http://arxiv.org/pdf/2405.16450v1.pdf,"Synthesizing Programmatic Reinforcement Learning Policies with Large
  Language Model Guided Search","Programmatic reinforcement learning (PRL) has been explored for representing
policies through programs as a means to achieve interpretability and
generalization. Despite promising outcomes, current state-of-the-art PRL
methods are hindered by sample inefficiency, necessitating tens of millions of
program-environment interactions. To tackle this challenge, we introduce a
novel LLM-guided search framework (LLM-GS). Our key insight is to leverage the
programming expertise and common sense reasoning of LLMs to enhance the
efficiency of assumption-free, random-guessing search methods. We address the
challenge of LLMs' inability to generate precise and grammatically correct
programs in domain-specific languages (DSLs) by proposing a Pythonic-DSL
strategy - an LLM is instructed to initially generate Python codes and then
convert them into DSL programs. To further optimize the LLM-generated programs,
we develop a search algorithm named Scheduled Hill Climbing, designed to
efficiently explore the programmatic search space to consistently improve the
programs. Experimental results in the Karel domain demonstrate the superior
effectiveness and efficiency of our LLM-GS framework. Extensive ablation
studies further verify the critical role of our Pythonic-DSL strategy and
Scheduled Hill Climbing algorithm.",2024-05-26T06:33:48Z
,http://arxiv.org/pdf/2306.17820v4.pdf,"Meta-Reasoning: Semantics-Symbol Deconstruction for Large Language
  Models","Neural-symbolic methods have demonstrated efficiency in enhancing the
reasoning abilities of large language models (LLMs). However, existing methods
mainly rely on syntactically mapping natural languages to complete formal
languages like Python and SQL. Those methods require that reasoning tasks be
convertible into programs, which cater to the computer execution mindset and
deviate from human reasoning habits. To broaden symbolic methods' applicability
and adaptability in the real world, we propose the Meta-Reasoning from a
linguistic perspective. This method empowers LLMs to deconstruct
reasoning-independent semantic information into generic symbolic
representations, thereby efficiently capturing more generalized reasoning
knowledge. We conduct extensive experiments on more than ten datasets
encompassing conventional reasoning tasks like arithmetic, symbolic, and
logical reasoning, and the more complex interactive reasoning tasks like
theory-of-mind reasoning. Experimental results demonstrate that Meta-Reasoning
significantly enhances in-context reasoning accuracy, learning efficiency,
out-of-domain generalization, and output stability compared to the
Chain-of-Thought technique. Code and data are publicly available at
\url{https://github.com/Alsace08/Meta-Reasoning}.",2023-06-30T17:38:10Z
,http://arxiv.org/pdf/2404.08148v1.pdf,"Distilling Algorithmic Reasoning from LLMs via Explaining Solution
  Programs","Distilling explicit chain-of-thought reasoning paths has emerged as an
effective method for improving the reasoning abilities of large language models
(LLMs) across various tasks. However, when tackling complex tasks that pose
significant challenges for state-of-the-art models, this technique often
struggles to produce effective chains of thought that lead to correct answers.
In this work, we propose a novel approach to distill reasoning abilities from
LLMs by leveraging their capacity to explain solutions. We apply our method to
solving competitive-level programming challenges. More specifically, we employ
an LLM to generate explanations for a set of <problem, solution-program> pairs,
then use <problem, explanation> pairs to fine-tune a smaller language model,
which we refer to as the Reasoner, to learn algorithmic reasoning that can
generate ""how-to-solve"" hints for unseen problems. Our experiments demonstrate
that learning from explanations enables the Reasoner to more effectively guide
program implementation by a Coder, resulting in higher solve rates than strong
chain-of-thought baselines on competitive-level programming problems. It also
outperforms models that learn directly from <problem, solution-program> pairs.
We curated an additional test set in the CodeContests format, which includes
246 more recent problems posted after the models' knowledge cutoff.",2024-04-11T22:19:50Z
,http://arxiv.org/pdf/2307.16364v1.pdf,"Promptly: Using Prompt Problems to Teach Learners How to Effectively
  Utilize AI Code Generators","With their remarkable ability to generate code, large language models (LLMs)
are a transformative technology for computing education practice. They have
created an urgent need for educators to rethink pedagogical approaches and
teaching strategies for newly emerging skill sets. Traditional approaches to
learning programming have focused on frequent and repeated practice at writing
code. The ease with which code can now be generated has resulted in a shift in
focus towards reading, understanding and evaluating LLM-generated code. In
parallel with this shift, a new essential skill is emerging -- the ability to
construct good prompts for code-generating models. This paper introduces a
novel pedagogical concept known as a `Prompt Problem', designed to help
students learn how to craft effective prompts for LLMs. A Prompt Problem
challenges a student to create a natural language prompt that leads an LLM to
produce the correct code for a specific problem. To support the delivery of
Prompt Problems at scale, in this paper we also present a novel tool called
Promptly which hosts a repository of Prompt Problems and automates the
evaluation of prompt-generated code. We report empirical findings from a field
study in which Promptly was deployed in a first-year Python programming course
(n=54). We explore student interactions with the tool and their perceptions of
the Prompt Problem concept. We found that Promptly was largely well-received by
students for its ability to engage their computational thinking skills and
expose them to new programming constructs. We also discuss avenues for future
work, including variations on the design of Prompt Problems and the need to
study their integration into the curriculum and teaching practice.",2023-07-31T01:46:42Z
